midx,midy,midz,CuT,As,Rec,wi,fminz,i_arci
16380,106980,2540,0,0,0,14.973834,0,1
16420,106980,2540,0,0,0,14.160853,0,1
16460,106980,2540,0,0,0,15.252567,0,1
16500,106980,2540,0,0,0,15.780782,0,1
16540,106980,2540,0,0,0,15.622563,0,1
16580,106980,2540,0,0,0,16.766361,0,1
16620,106980,2540,0,0,0,15.603023,0,1
16660,106980,2540,0,0,0,15.698245,0,1
16700,106980,2540,0,0,0,15.469446,0,1
16740,106980,2540,0,0,0,15.455488,0,1
16780,106980,2540,0,0,0,14.544082,0,1
16820,106980,2540,0,0,0,14.430935,0,1
16860,106980,2540,0,0,0,14.647796,0,1
16900,106980,2540,0,0,0,15.091936,0,1
16940,106980,2540,0,0,0,16.923635,0,1
16980,106980,2540,0,0,0,16.460764,0,1
17020,106980,2540,0,0,0,17.084038,0,1
17060,106980,2540,0,0,0,17.761517,0,1
17100,106980,2540,0,0,0,17.801838,0,1
17140,106980,2540,0,0,0,14.978518,0,2
17180,106980,2540,0,0,0,15.23122,0,2
17220,106980,2540,0,0,0,14.63043,0,2
17260,106980,2540,0,0,0,12.82282,0,2
17300,106980,2540,0,0,0,10.250894,0,3
17340,106980,2540,0,0,0,9.039006,0,3
17380,106980,2540,0,0,0,11.384589,0,3
17420,106980,2540,0,0,0,10.897082,0,3
17460,106980,2540,0,0,0,9.998506,0,3
17500,106980,2540,0,0,0,8.407724,0,3
17540,106980,2540,0,0,0,11.608801,0,3
17580,106980,2540,0,0,0,10.456172,0,3
17620,106980,2540,0,0,0,6.601896,0,3
17660,106980,2540,0,0,0,11.068336,0,3
17700,106980,2540,0,0,0,10.848997,0,3
17740,106980,2540,0,0,0,10.089537,0,3
17780,106980,2540,0,0,0,8.199319,0,3
17820,106980,2540,0,0,0,11.595821,0,3
17860,106980,2540,0,0,0,10.622712,0,3
17900,106980,2540,0,0,0,8.9523735,0,3
17940,106980,2540,0,0,0,11.970856,0,3
17980,106980,2540,0,0,0,12.635387,0,0
18020,106980,2540,0,0,0,10.27057,0,0
18060,106980,2540,0,0,0,11.614853,0,0
18100,106980,2540,0,0,0,15.561424,0,0
18140,106980,2540,0,0,0,14.544381,0,0
18180,106980,2540,0,0,0,14.553277,0,0
18220,106980,2540,0,0,0,14.530298,0,0
18260,106980,2540,0,0,0,13.394274,0,0
18300,106980,2540,0,0,0,14.562022,0,0
18340,106980,2540,0,0,0,13.827,0,0
18380,106980,2540,0,0,0,12.641574,0,0
18420,106980,2540,0,0,0,13.776946,0,0
18460,106980,2540,0,0,0,13.195728,0,0
18500,106980,2540,0,0,0,12.395503,0,0
18540,106980,2540,0,0,0,12.536155,0,0
18580,106980,2540,0,0,0,11.595585,0,0
18620,106980,2540,0,0,0,12.887927,0,0
18660,106980,2540,0,0,0,14.824846,0,0
14700,106980,2560,0,0,0,16.965153,0,0
14740,106980,2560,0,0,0,17.539614,0,0
14780,106980,2560,0,0,0,17.259434,0,0
14820,106980,2560,0,0,0,16.874119,0,0
14860,106980,2560,0,0,0,17.237638,0,0
14900,106980,2560,0,0,0,17.531181,0,0
14940,106980,2560,0,0,0,16.05175,0,0
14980,106980,2560,0,0,0,15.902379,0,0
15020,106980,2560,0,0,0,15.93841,0,0
15060,106980,2560,0,0,0,14.642984,0,0
15100,106980,2560,0,0,0,15.511724,0,0
15140,106980,2560,0,0,0,15.384611,0,0
15180,106980,2560,0,0,0,16.740465,0,0
15220,106980,2560,0,0,0,15.736235,0,0
15260,106980,2560,0,0,0,16.75047,0,0
15300,106980,2560,0,0,0,16.37922,0,0
15340,106980,2560,0,0,0,15.727692,0,0
15380,106980,2560,0,0,0,16.05069,0,0
15420,106980,2560,0,0,0,16.12387,0,0
15460,106980,2560,0,0,0,15.581758,0,0
15500,106980,2560,0,0,0,15.549836,0,0
15540,106980,2560,0,0,0,15.35508,0,0
15580,106980,2560,0,0,0,14.551912,0,0
15620,106980,2560,0,0,0,13.523623,0,0
15660,106980,2560,0,0,0,14.876511,0,0
15700,106980,2560,0,0,0,16.272783,0,0
15740,106980,2560,0,0,0,15.739319,0,1
15780,106980,2560,0,0,0,14.822953,0,1
15820,106980,2560,0,0,0,14.889647,0,1
15860,106980,2560,0,0,0,15.335348,0,1
15900,106980,2560,0,0,0,13.937501,0,1
15940,106980,2560,0,0,0,13.289442,0,1
15980,106980,2560,0,0,0,13.065003,0,1
16020,106980,2560,0,0,0,12.203836,0,1
16060,106980,2560,0,0,0,13.042696,0,1
16100,106980,2560,0,0,0,14.214098,0,1
16140,106980,2560,0,0,0,15.29483,0,1
16180,106980,2560,0,0,0,16.510113,0,1
16220,106980,2560,0,0,0,16.109713,0,1
16260,106980,2560,0,0,0,14.655571,0,1
16300,106980,2560,0,0,0,13.835817,0,1
16340,106980,2560,0,0,0,15.033785,0,1
16380,106980,2560,0,0,0,15.002476,0,1
16420,106980,2560,0,0,0,14.662133,0,1
16460,106980,2560,0,0,0,14.552369,0,1
16500,106980,2560,0,0,0,14.902246,0,1
16540,106980,2560,0,0,0,15.526013,0,1
16580,106980,2560,0,0,0,16.361425,0,1
16620,106980,2560,0,0,0,15.856399,0,1
16660,106980,2560,0,0,0,15.746315,0,1
16700,106980,2560,0,0,0,15.319226,0,1
16740,106980,2560,0,0,0,15.442317,0,1
16780,106980,2560,0,0,0,14.403353,0,1
16820,106980,2560,0,0,0,14.110605,0,1
16860,106980,2560,0,0,0,14.901163,0,1
16900,106980,2560,0,0,0,15.573966,0,1
16940,106980,2560,0,0,0,17.10206,0,1
16980,106980,2560,0,0,0,17.1972,0,1
17020,106980,2560,0,0,0,17.164564,0,1
17060,106980,2560,0,0,0,17.50384,0,1
17100,106980,2560,0,0,0,18.284166,0,1
17140,106980,2560,0,0,0,11.492159,0,2
17180,106980,2560,0,0,0,12.276611,0,2
17220,106980,2560,0,0,0,13.258131,0,2
17260,106980,2560,0,0,0,12.576408,0,2
17300,106980,2560,0,0,0,11.261794,0,3
17340,106980,2560,0,0,0,11.129122,0,3
17380,106980,2560,0,0,0,12.52017,0,3
17420,106980,2560,0,0,0,11.734431,0,3
17460,106980,2560,0,0,0,9.667918,0,3
17500,106980,2560,0,0,0,9.644704,0,3
17540,106980,2560,0,0,0,10.12817,0,3
17580,106980,2560,0,0,0,11.036536,0,3
17620,106980,2560,0,0,0,11.939978,0,3
17660,106980,2560,0,0,0,11.887724,0,3
17700,106980,2560,0,0,0,10.795302,0,3
17740,106980,2560,0,0,0,12.015258,0,3
17780,106980,2560,0,0,0,9.748265,0,3
17820,106980,2560,0,0,0,10.172509,0,3
17860,106980,2560,0,0,0,8.875476,0,3
17900,106980,2560,0,0,0,12.895024,0,3
17940,106980,2560,0,0,0,9.406959,0,3
17980,106980,2560,0,0,0,11.060143,0,3
18020,106980,2560,0,0,0,6.7943826,0,3
18060,106980,2560,0,0,0,10.438992,0,0
18100,106980,2560,0,0,0,12.358993,0,0
18140,106980,2560,0,0,0,14.938522,0,0
18180,106980,2560,0,0,0,14.100129,0,0
18220,106980,2560,0,0,0,14.334685,0,0
18260,106980,2560,0,0,0,12.761624,0,0
18300,106980,2560,0,0,0,14.319902,0,0
18340,106980,2560,0,0,0,14.021283,0,0
18380,106980,2560,0,0,0,13.060486,0,0
18420,106980,2560,0,0,0,14.270405,0,0
18460,106980,2560,0,0,0,12.884135,0,0
18500,106980,2560,0,0,0,12.142544,0,0
18540,106980,2560,0,0,0,12.422403,0,0
18580,106980,2560,0,0,0,12.752493,0,0
18620,106980,2560,0,0,0,13.161032,0,0
18660,106980,2560,0,0,0,14.66614,0,0
14700,106980,2580,0,0,0,17.296427,0,0
14740,106980,2580,0,0,0,17.391596,0,0
14780,106980,2580,0,0,0,17.417315,0,0
14820,106980,2580,0,0,0,17.74983,0,0
14860,106980,2580,0,0,0,16.656311,0,0
14900,106980,2580,0,0,0,17.027176,0,0
14940,106980,2580,0,0,0,15.988078,0,0
14980,106980,2580,0,0,0,15.924313,0,0
15020,106980,2580,0,0,0,15.332421,0,0
15060,106980,2580,0,0,0,14.586957,0,0
15100,106980,2580,0,0,0,15.721704,0,0
15140,106980,2580,0,0,0,15.41652,0,0
15180,106980,2580,0,0,0,16.493767,0,0
15220,106980,2580,0,0,0,15.446042,0,0
15260,106980,2580,0,0,0,16.50343,0,0
15300,106980,2580,0,0,0,16.01665,0,0
15340,106980,2580,0,0,0,15.98229,0,0
15380,106980,2580,0,0,0,15.918802,0,0
15420,106980,2580,0,0,0,15.481277,0,0
15460,106980,2580,0,0,0,15.749289,0,0
15500,106980,2580,0,0,0,15.650028,0,0
15540,106980,2580,0,0,0,15.46887,0,0
15580,106980,2580,0,0,0,14.278219,0,0
15620,106980,2580,0,0,0,13.810298,0,0
15660,106980,2580,0,0,0,14.577671,0,0
15700,106980,2580,0,0,0,15.19989,0,1
15740,106980,2580,0,0,0,16.123117,0,1
15780,106980,2580,0,0,0,14.736321,0,1
15820,106980,2580,0,0,0,14.967216,0,1
15860,106980,2580,0,0,0,15.231473,0,1
15900,106980,2580,0,0,0,13.587731,0,1
15940,106980,2580,0,0,0,13.469951,0,1
15980,106980,2580,0,0,0,12.885612,0,1
16020,106980,2580,0,0,0,12.755771,0,1
16060,106980,2580,0,0,0,12.328213,0,1
16100,106980,2580,0,0,0,14.115898,0,1
16140,106980,2580,0,0,0,14.669832,0,1
16180,106980,2580,0,0,0,16.5994,0,1
16220,106980,2580,0,0,0,16.3197,0,1
16260,106980,2580,0,0,0,14.796214,0,1
16300,106980,2580,0,0,0,14.5739,0,1
16340,106980,2580,0,0,0,14.951774,0,1
16380,106980,2580,0,0,0,15.047763,0,1
16420,106980,2580,0,0,0,14.408841,0,1
16460,106980,2580,0,0,0,15.131179,0,1
16500,106980,2580,0,0,0,15.358962,0,1
16540,106980,2580,0,0,0,15.36538,0,1
16580,106980,2580,0,0,0,15.364537,0,1
16620,106980,2580,0,0,0,16.124771,0,1
16660,106980,2580,0,0,0,15.906809,0,1
16700,106980,2580,0.72,20,95.488174,15.032007,1,1
16740,106980,2580,0,0,0,15.264295,0,1
16780,106980,2580,0,0,0,14.894496,0,1
16820,106980,2580,0,0,0,15.079756,0,1
16860,106980,2580,0,0,0,15.262232,0,1
16900,106980,2580,0,0,0,16.061155,0,1
16940,106980,2580,0,0,0,17.043133,0,1
16980,106980,2580,0,0,0,17.399147,0,1
17020,106980,2580,0,0,0,16.541107,0,1
17060,106980,2580,0,0,0,17.862017,0,1
17100,106980,2580,0,0,0,18.120752,0,1
17140,106980,2580,0,0,0,17.232697,0,1
17180,106980,2580,0,0,0,10.757499,0,2
17220,106980,2580,0,0,0,13.079427,0,2
17260,106980,2580,0,0,0,13.452252,0,2
17300,106980,2580,0,0,0,11.948494,0,2
17340,106980,2580,0,0,0,11.059121,0,3
17380,106980,2580,0,0,0,10.103211,0,3
17420,106980,2580,0,0,0,11.370466,0,3
17460,106980,2580,0,0,0,11.560114,0,3
17500,106980,2580,0,0,0,11.312935,0,3
17540,106980,2580,0,0,0,11.180013,0,3
17580,106980,2580,0,0,0,10.879984,0,3
17620,106980,2580,0,0,0,10.279604,0,3
17660,106980,2580,0,0,0,11.21341,0,3
17700,106980,2580,0,0,0,11.198451,0,3
17740,106980,2580,0,0,0,9.543821,0,3
17780,106980,2580,0,0,0,11.725964,0,3
17820,106980,2580,0,0,0,9.022058,0,3
17860,106980,2580,0,0,0,10.42535,0,3
17900,106980,2580,0,0,0,11.721334,0,3
17940,106980,2580,0,0,0,8.9824705,0,3
17980,106980,2580,0,0,0,11.305153,0,3
18020,106980,2580,0,0,0,11.777955,0,3
18060,106980,2580,0,0,0,10.748214,0,3
18100,106980,2580,0,0,0,8.401491,0,0
18140,106980,2580,0,0,0,12.064765,0,0
18180,106980,2580,0,0,0,14.971998,0,0
18220,106980,2580,0,0,0,14.214124,0,0
18260,106980,2580,0,0,0,13.089502,0,0
18300,106980,2580,0,0,0,13.923982,0,0
18340,106980,2580,0,0,0,13.94291,0,0
18380,106980,2580,0,0,0,12.64,0,0
18420,106980,2580,0,0,0,13.260144,0,0
18460,106980,2580,0,0,0,12.738884,0,0
18500,106980,2580,0,0,0,11.222428,0,0
18540,106980,2580,0,0,0,12.566729,0,0
18580,106980,2580,0,0,0,12.852601,0,0
18620,106980,2580,0,0,0,13.758406,0,0
18660,106980,2580,0,0,0,14.71924,0,0
14700,106980,2600,0,0,0,17.127245,0,0
14740,106980,2600,0,0,0,17.628698,0,0
14780,106980,2600,0,0,0,17.341923,0,0
14820,106980,2600,0,0,0,17.746601,0,0
14860,106980,2600,0,0,0,16.474329,0,0
14900,106980,2600,0,0,0,16.803568,0,0
14940,106980,2600,0,0,0,16.665201,0,0
14980,106980,2600,0,0,0,16.423904,0,0
15020,106980,2600,0,0,0,15.683667,0,0
15060,106980,2600,0,0,0,14.716288,0,0
15100,106980,2600,0,0,0,14.674188,0,0
15140,106980,2600,0,0,0,15.783997,0,0
15180,106980,2600,0,0,0,16.821926,0,0
15220,106980,2600,0,0,0,15.328595,0,0
15260,106980,2600,0,0,0,15.696406,0,0
15300,106980,2600,0,0,0,15.405122,0,0
15340,106980,2600,0,0,0,15.869743,0,0
15380,106980,2600,0,0,0,15.954953,0,0
15420,106980,2600,0,0,0,15.120015,0,0
15460,106980,2600,0,0,0,14.991881,0,0
15500,106980,2600,0,0,0,15.660023,0,0
15540,106980,2600,0,0,0,14.653369,0,0
15580,106980,2600,0,0,0,14.085811,0,0
15620,106980,2600,0,0,0,14.404253,0,0
15660,106980,2600,0,0,0,14.505302,0,0
15700,106980,2600,0,0,0,15.469682,0,1
15740,106980,2600,0,0,0,15.366601,0,1
15780,106980,2600,0,0,0,14.728757,0,1
15820,106980,2600,0,0,0,15.403846,0,1
15860,106980,2600,0,0,0,15.130608,0,1
15900,106980,2600,0,0,0,14.174884,0,1
15940,106980,2600,0,0,0,14.272591,0,1
15980,106980,2600,0,0,0,13.251922,0,1
16020,106980,2600,0,0,0,12.617521,0,1
16060,106980,2600,0,0,0,12.399166,0,1
16100,106980,2600,0,0,0,13.641029,0,1
16140,106980,2600,0,0,0,13.969306,0,1
16180,106980,2600,0,0,0,15.665876,0,1
16220,106980,2600,0,0,0,15.762857,0,1
16260,106980,2600,0,0,0,14.789247,0,1
16300,106980,2600,0,0,0,14.393703,0,1
16340,106980,2600,1.1952355,20,88.29284,15.556718,1,1
16380,106980,2600,0.97,20,86.65054,15.45437,1,1
16420,106980,2600,0,0,0,14.837185,0,1
16460,106980,2600,0,0,0,14.940521,0,1
16500,106980,2600,0,0,0,15.611957,0,1
16540,106980,2600,0,0,0,15.470312,0,1
16580,106980,2600,0,0,0,15.065166,0,1
16620,106980,2600,0,0,0,15.753941,0,1
16660,106980,2600,0.96,20,96.95078,15.830738,1,1
16700,106980,2600,0.7,20,95.20502,15.263892,1,1
16740,106980,2600,0.74,20,93.63018,15.867403,1,1
16780,106980,2600,0,0,0,15.089469,0,1
16820,106980,2600,0,0,0,15.417424,0,1
16860,106980,2600,0,0,0,15.284263,0,1
16900,106980,2600,0,0,0,15.807208,0,2
16940,106980,2600,0,0,0,16.499233,0,1
16980,106980,2600,0,0,0,17.61877,0,1
17020,106980,2600,0,0,0,16.50623,0,1
17060,106980,2600,0,0,0,17.590195,0,1
17100,106980,2600,0,0,0,17.393925,0,1
17140,106980,2600,0,0,0,16.808,0,1
17180,106980,2600,0,0,0,12.122377,0,2
17220,106980,2600,0,0,0,14.271877,0,2
17260,106980,2600,0,0,0,11.852057,0,2
17300,106980,2600,0,0,0,12.239666,0,2
17340,106980,2600,0,0,0,10.840904,0,3
17380,106980,2600,0,0,0,10.523676,0,3
17420,106980,2600,0,0,0,12.717172,0,3
17460,106980,2600,0,0,0,10.462176,0,3
17500,106980,2600,0,0,0,11.302345,0,3
17540,106980,2600,0,0,0,9.57553,0,3
17580,106980,2600,0,0,0,11.22938,0,3
17620,106980,2600,0,0,0,11.576134,0,3
17660,106980,2600,0,0,0,9.562255,0,3
17700,106980,2600,0,0,0,12.853004,0,3
17740,106980,2600,0,0,0,9.933348,0,3
17780,106980,2600,0,0,0,10.03738,0,3
17820,106980,2600,0,0,0,13.373506,0,3
17860,106980,2600,0,0,0,10.330687,0,3
17900,106980,2600,0,0,0,10.172305,0,3
17940,106980,2600,0,0,0,11.580706,0,3
17980,106980,2600,0,0,0,11.338818,0,3
18020,106980,2600,0,0,0,10.851184,0,3
18060,106980,2600,0,0,0,9.767398,0,3
18100,106980,2600,0,0,0,9.773899,0,3
18140,106980,2600,0,0,0,12.696326,0,0
18180,106980,2600,0,0,0,13.063289,0,0
18220,106980,2600,0,0,0,14.61501,0,0
18260,106980,2600,0,0,0,13.643243,0,0
18300,106980,2600,0,0,0,13.929949,0,0
18340,106980,2600,0,0,0,13.595752,0,0
18380,106980,2600,0,0,0,12.202559,0,0
18420,106980,2600,0,0,0,13.411338,0,0
18460,106980,2600,0,0,0,12.595199,0,0
18500,106980,2600,0,0,0,12.315956,0,0
18540,106980,2600,0,0,0,12.38913,0,0
18580,106980,2600,0,0,0,13.053571,0,0
18620,106980,2600,0,0,0,13.650891,0,0
18660,106980,2600,0,0,0,14.255313,0,0
14700,106980,2620,0,0,0,17.72804,0,0
14740,106980,2620,0,0,0,17.593443,0,0
14780,106980,2620,0,0,0,17.278017,0,0
14820,106980,2620,0,0,0,17.455444,0,0
14860,106980,2620,0,0,0,17.441818,0,0
14900,106980,2620,0,0,0,17.263405,0,0
14940,106980,2620,0,0,0,16.907629,0,0
14980,106980,2620,0,0,0,16.9003,0,0
15020,106980,2620,0,0,0,15.508585,0,0
15060,106980,2620,0,0,0,15.47076,0,0
15100,106980,2620,0,0,0,14.624419,0,0
15140,106980,2620,0,0,0,15.183887,0,0
15180,106980,2620,0,0,0,16.28707,0,0
15220,106980,2620,0,0,0,15.877741,0,0
15260,106980,2620,0,0,0,15.415824,0,0
15300,106980,2620,0,0,0,14.957191,0,0
15340,106980,2620,0,0,0,15.420415,0,0
15380,106980,2620,0,0,0,14.700362,0,0
15420,106980,2620,0,0,0,14.859605,0,0
15460,106980,2620,0,0,0,15.066971,0,0
15500,106980,2620,0,0,0,15.494473,0,0
15540,106980,2620,0,0,0,14.48959,0,0
15580,106980,2620,0,0,0,14.101409,0,0
15620,106980,2620,0,0,0,14.324675,0,0
15660,106980,2620,0,0,0,15.033845,0,0
15700,106980,2620,0,0,0,15.228739,0,1
15740,106980,2620,0,0,0,15.478325,0,1
15780,106980,2620,0,0,0,14.962392,0,1
15820,106980,2620,0,0,0,15.015378,0,1
15860,106980,2620,0,0,0,14.604765,0,1
15900,106980,2620,0,0,0,13.903789,0,1
15940,106980,2620,0,0,0,13.949265,0,1
15980,106980,2620,0,0,0,13.76653,0,1
16020,106980,2620,0,0,0,13.248851,0,1
16060,106980,2620,0,0,0,11.061198,0,1
16100,106980,2620,0,0,0,13.719464,0,1
16140,106980,2620,0,0,0,14.437888,0,1
16180,106980,2620,0,0,0,15.874851,0,1
16220,106980,2620,0,0,0,15.328573,0,1
16260,106980,2620,0,0,0,15.047554,0,1
16300,106980,2620,0,0,0,14.877453,0,1
16340,106980,2620,0,0,0,16.228668,0,1
16380,106980,2620,0.8,28.37313,88.72642,15.926233,1,1
16420,106980,2620,0.62,23,89.34566,14.477632,1,1
16460,106980,2620,0,0,0,14.771814,0,1
16500,106980,2620,0,0,0,14.936736,0,1
16540,106980,2620,0,0,0,15.306483,0,1
16580,106980,2620,0,0,0,15.106196,0,1
16620,106980,2620,0,0,0,15.93118,0,1
16660,106980,2620,1.08,20,95.92204,14.778071,1,1
16700,106980,2620,0.65,16.551313,95.98269,15.587933,1,1
16740,106980,2620,0.68,20,94.15774,15.287941,1,1
16780,106980,2620,1.4595957,20,95.31568,15.032479,1,1
16820,106980,2620,2.0236397,20,96.20165,15.672463,1,1
16860,106980,2620,0,0,0,14.958866,0,1
16900,106980,2620,0,0,0,15.254471,0,2
16940,106980,2620,0,0,0,16.232283,0,1
16980,106980,2620,0,0,0,16.584631,0,1
17020,106980,2620,0,0,0,15.896345,0,1
17060,106980,2620,0,0,0,17.276522,0,1
17100,106980,2620,0,0,0,17.318073,0,1
17140,106980,2620,0,0,0,16.441956,0,1
17180,106980,2620,0,0,0,12.200612,0,2
17220,106980,2620,0,0,0,12.448212,0,2
17260,106980,2620,0,0,0,13.220063,0,2
17300,106980,2620,0,0,0,10.28968,0,2
17340,106980,2620,0,0,0,10.5502,0,3
17380,106980,2620,0,0,0,12.18152,0,3
17420,106980,2620,0,0,0,11.013301,0,3
17460,106980,2620,0,0,0,11.526706,0,3
17500,106980,2620,0,0,0,12.912147,0,3
17540,106980,2620,0,0,0,9.27692,0,3
17580,106980,2620,0,0,0,10.288995,0,3
17620,106980,2620,0,0,0,10.906008,0,3
17660,106980,2620,0,0,0,13.197988,0,3
17700,106980,2620,0,0,0,12.240468,0,3
17740,106980,2620,0,0,0,7.975582,0,3
17780,106980,2620,0,0,0,10.732543,0,3
17820,106980,2620,0,0,0,11.869907,0,3
17860,106980,2620,0,0,0,9.682301,0,3
17900,106980,2620,0,0,0,12.525362,0,3
17940,106980,2620,0,0,0,11.554523,0,3
17980,106980,2620,0,0,0,9.316135,0,3
18020,106980,2620,0,0,0,8.661475,0,3
18060,106980,2620,0,0,0,9.007219,0,3
18100,106980,2620,0,0,0,11.522476,0,3
18140,106980,2620,0,0,0,10.553166,0,3
18180,106980,2620,0,0,0,10.161436,0,0
18220,106980,2620,0,0,0,14.073948,0,0
18260,106980,2620,0,0,0,13.552299,0,0
18300,106980,2620,0,0,0,13.954902,0,0
18340,106980,2620,0,0,0,14.116499,0,0
18380,106980,2620,0,0,0,13.301634,0,0
18420,106980,2620,0,0,0,13.555963,0,0
18460,106980,2620,0,0,0,12.930656,0,0
18500,106980,2620,0,0,0,10.94804,0,0
18540,106980,2620,0,0,0,12.666,0,0
18580,106980,2620,0,0,0,13.377157,0,0
18620,106980,2620,0,0,0,13.847229,0,0
18660,106980,2620,0,0,0,15.043078,0,0
14700,106980,2640,0,0,0,17.791248,0,0
14740,106980,2640,0,0,0,17.37615,0,0
14780,106980,2640,0,0,0,17.092192,0,0
14820,106980,2640,0,0,0,17.024117,0,0
14860,106980,2640,0,0,0,17.8569,0,0
14900,106980,2640,0,0,0,17.123135,0,0
14940,106980,2640,0,0,0,17.201527,0,0
14980,106980,2640,0,0,0,16.383408,0,0
15020,106980,2640,0,0,0,15.942992,0,0
15060,106980,2640,0,0,0,14.823342,0,0
15100,106980,2640,0,0,0,15.010983,0,0
15140,106980,2640,0,0,0,15.650503,0,0
15180,106980,2640,0,0,0,16.15714,0,0
15220,106980,2640,0,0,0,16.120996,0,0
15260,106980,2640,0,0,0,15.400702,0,0
15300,106980,2640,0,0,0,15.214014,0,0
15340,106980,2640,0,0,0,15.470105,0,0
15380,106980,2640,0,0,0,14.402751,0,0
15420,106980,2640,0,0,0,15.084929,0,0
15460,106980,2640,0,0,0,15.394523,0,0
15500,106980,2640,0,0,0,15.835818,0,0
15540,106980,2640,0,0,0,14.502946,0,0
15580,106980,2640,0,0,0,14.728094,0,0
15620,106980,2640,0,0,0,14.937467,0,0
15660,106980,2640,0,0,0,15.178196,0,1
15700,106980,2640,0,0,0,15.538563,0,1
15740,106980,2640,0,0,0,15.234492,0,1
15780,106980,2640,0,0,0,14.835126,0,1
15820,106980,2640,0,0,0,15.204229,0,1
15860,106980,2640,0,0,0,14.084972,0,1
15900,106980,2640,0,0,0,13.63571,0,1
15940,106980,2640,0,0,0,14.356936,0,1
15980,106980,2640,0,0,0,13.315844,0,1
16020,106980,2640,0,0,0,13.853586,0,1
16060,106980,2640,0,0,0,11.408451,0,1
16100,106980,2640,0,0,0,12.62317,0,1
16140,106980,2640,0,0,0,14.943705,0,1
16180,106980,2640,0,0,0,15.728775,0,1
16220,106980,2640,0,0,0,15.481838,0,1
16260,106980,2640,0,0,0,15.290202,0,1
16300,106980,2640,0,0,0,15.026271,0,1
16340,106980,2640,0,0,0,16.809654,0,1
16380,106980,2640,0.76,28,88.97686,16.134968,1,1
16420,106980,2640,0.57,20,90.85683,15.129744,1,1
16460,106980,2640,0.39411017,23,94.04052,14.64019,1,1
16500,106980,2640,0,0,0,15.316739,0,1
16540,106980,2640,0,0,0,15.628863,0,1
16580,106980,2640,0,0,0,15.652331,0,1
16620,106980,2640,1.4525336,20,97.45702,15.809888,1,1
16660,106980,2640,0.7149416,20,95.64123,16.030098,1,1
16700,106980,2640,0.53,20,94.69282,16.588112,1,1
16740,106980,2640,0.91,20,94.03563,15.556809,1,1
16780,106980,2640,1.726086,20,96.05986,15.007375,1,1
16820,106980,2640,3.110645,20,95.32929,15.513331,1,1
16860,106980,2640,1.3826276,20,95.196526,14.31848,1,1
16900,106980,2640,0.7855436,20,81.41897,12.480022,1,2
16940,106980,2640,0.57,20,96.562416,15.767715,1,1
16980,106980,2640,0,0,0,16.109268,0,1
17020,106980,2640,0,0,0,16.053066,0,1
17060,106980,2640,0,0,0,16.670395,0,1
17100,106980,2640,0,0,0,17.096704,0,1
17140,106980,2640,0,0,0,16.197277,0,1
17180,106980,2640,0,0,0,11.38344,0,2
17220,106980,2640,0,0,0,12.354228,0,2
17260,106980,2640,0,0,0,11.120175,0,2
17300,106980,2640,0,0,0,10.218833,0,3
17340,106980,2640,0,0,0,11.249875,0,3
17380,106980,2640,0,0,0,10.526855,0,3
17420,106980,2640,0,0,0,9.667654,0,3
17460,106980,2640,0,0,0,10.398991,0,3
17500,106980,2640,0,0,0,10.464728,0,3
17540,106980,2640,0,0,0,12.329172,0,3
17580,106980,2640,0,0,0,11.653642,0,3
17620,106980,2640,0,0,0,10.352261,0,3
17660,106980,2640,0,0,0,13.707332,0,3
17700,106980,2640,0,0,0,12.516679,0,3
17740,106980,2640,0,0,0,11.79734,0,3
17780,106980,2640,0,0,0,10.289408,0,3
17820,106980,2640,0,0,0,11.290567,0,3
17860,106980,2640,0,0,0,12.749561,0,3
17900,106980,2640,0,0,0,8.363425,0,3
17940,106980,2640,0,0,0,9.440763,0,3
17980,106980,2640,0,0,0,9.584076,0,3
18020,106980,2640,0,0,0,10.090986,0,3
18060,106980,2640,0,0,0,11.628648,0,3
18100,106980,2640,0,0,0,11.089822,0,3
18140,106980,2640,0,0,0,10.465176,0,3
18180,106980,2640,0,0,0,9.9291115,0,0
18220,106980,2640,0,0,0,10.826201,0,0
18260,106980,2640,0,0,0,13.27713,0,0
18300,106980,2640,0,0,0,13.41538,0,0
18340,106980,2640,0,0,0,13.696347,0,0
18380,106980,2640,0,0,0,13.037584,0,0
18420,106980,2640,0,0,0,12.921464,0,0
18460,106980,2640,0,0,0,11.993534,0,0
18500,106980,2640,0,0,0,12.213151,0,0
18540,106980,2640,0,0,0,12.368958,0,0
18580,106980,2640,0,0,0,13.726056,0,0
18620,106980,2640,0,0,0,13.286658,0,0
18660,106980,2640,0,0,0,14.883039,0,0
14700,106980,2660,0,0,0,18.027073,0,0
14740,106980,2660,0,0,0,17.821943,0,0
14780,106980,2660,0,0,0,16.972681,0,0
14820,106980,2660,0,0,0,18.060175,0,0
14860,106980,2660,0,0,0,18.344646,0,0
14900,106980,2660,0,0,0,17.170809,0,0
14940,106980,2660,0,0,0,17.83802,0,0
14980,106980,2660,0,0,0,16.940742,0,0
15020,106980,2660,0,0,0,16.443495,0,0
15060,106980,2660,0,0,0,15.097547,0,0
15100,106980,2660,0,0,0,15.103436,0,0
15140,106980,2660,0,0,0,15.221349,0,0
15180,106980,2660,0,0,0,15.607686,0,0
15220,106980,2660,0,0,0,15.680475,0,0
15260,106980,2660,0,0,0,15.679154,0,0
15300,106980,2660,0,0,0,14.544255,0,0
15340,106980,2660,0,0,0,15.225003,0,0
